title,price
Asus ExpertBook B1 B1502,995.29
"Dell Latitude 14 5440, i5-1335U, 8GB, 256SSD, Win11P, EST",996.0
"Lenovo ThinkBook 16 Gen 4, 16'', WUXGA, i7, 16 GB, 512 GB, W11P, SWE, gray",997.0
"HP ProBook 450 G9 i5-1235U piezīmjdators 39,6 cm (15,6 collas) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Silver",997.0
Dell Latitude 7420 14.0 FHD i5-1145G7 16GB 256GB Win11 PRO,998.0
LENOVO GAMING 3 16.0WUXGA 165HZ/I5-12500H/16GB/512GB/RTX3050TI/W11H/MOUSE,999.0
Dell Vostro 15 3530,999.0
Lenovo IdeaPad Gaming 3 16IAH7 82SA007MPB,999.0
Dell XPS 13 7390 FHD i7 8GB 512GB W10,999.0
Dell Latitude 7420 14.0 FHD i5-1145G7 8GB 512GB Win11 PRO,999.0
"Dell Latitude 14 5440, i5-1335U, 8GB, 256SSD, Win11P",999.0
"Portatīvais dators 15.6"" Legion 5 Ryzen 7 4800H 16GB 512GB SSD GTX 1650 Windows 10",999.99
"15.6"" Lenovo Legion 5 Portatīvais dators",1000.0
Lenovo V17-IIL,1000.0
Dell Latitude 5521,1001.0
Dell Latitude 3540 (N007L354015EMEA_VP),1004.0
Lenovo ThinkPad E16 (Gen 1) 21JN000EMX,1005.0
ASUS ExpertBook B2 Flip 14” FHD TOUCH/ I5-1240P/ 8GB/ 512GB SSD/ W11P/ 3Y/ EN,1006.0
Dell Latitude 3540,1007.0
HP 255 G7 (15A08EA),1007.81
"15.6"" Ideapad Gaming 3 i7-12650H 16GB 512GB SSD RTX 3050 Windows 11 15IAH7",1009.99
"Dell Latitude 13 3340, i5-1345U, 16GB, 256SSD, Win11P",1010.16
Dell Inspiron 14 5430 (714219472/2),1011.0
Dell Latitude 5431,1011.0
Dell Vostro 3520,1013.59
Asus B1400CEAE-EB0284T i3 1115G4 8/256/w10H 14,1014.0
"Lenovo IdeaPad Gaming 3 15IHU6 i7-11370H 15.6"" FHD IPS 250nits AG 8GB DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe GeForce RTX 3050 Ti 4GB GDDR6 Shadow Black 82K100REPB Windows 11 Home 64 Portatīvais dators",1014.35
Dell Latitude 5540,1015.0
Dell Latitude 5540,1015.0
Alurin Flex Advance,1016.28
Lenovo IdeaPad Gaming 3 16ARH7 (82SC003KPB),1016.94
Dell Inspiron 5420,1016.94
Acer Nitro 5 (NH.QGYEP.00J),1017.0
MSI Thin GF63 12VE-264PL,1017.18
Dell Latitude 5440 (L14-54400022979SA),1018.0
Lenovo IdeaPad Gaming 3 15ARH7 (82SB00BWPB),1018.0
Asus F1502ZA-EJ1112W,1019.2
HP 15s-fq5013ns,1020.86
Dell Inspiron 14 5430 (714219471/3),1025.0
MSI Modern 15-246XES,1027.48
Lenovo ThinkBook 16-IAP (Gen 4) 21CY0066MH,1028.0
Dell Latitude 7420,1029.0
Dell Latitude 7430,1029.0
Dell Latitude 7430,1029.0
Lenovo ThinkPad E15 Gen 4 21ED005VMX,1031.0
Notebook|MSI|Thin GF63 12VE|CPU i5-12450H|2000 MHz|1920x1080|RAM 16GB|DDR4|3200 MHz|SSD 512GB|NVIDIA GeForce RTX 4050|6GB|ENG|Windows 11 Home|Black|1.86 kg|GF63THIN12VE-014NL Portatīvais dators,1032.0
Lenovo ThinkPad E16 (Gen 1) 21JT0020MH,1033.0
Acer TravelMate TMP414-52-54SS,1034.0
Dell Latitude 5540,1034.0
"Microsoft arrface Laptop 3 Black, 13.5",1035.0
Dell Inspiron 7620 (I16-76200153284SA),1035.0
Lenovo IdeaPad Gaming 3 16IAH7 82SA007QPB,1035.36
Lenovo 82XV009UPB,1035.36
HP 14-eh0008ns,1038.07
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Space Grey INT MGN63ZE/A",1039.0
"Apple MacBook Air 13"" M1 8C CPU, 7C 8/256GB Gold RUS MGND3RU/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Space Grey RUS MGN63RU/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Silver INT MGN93ZE/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Silver SWE MGN93KS/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Silver RUS MGN93RU/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Gold INT MGND3ZE/A",1039.0
"Apple MacBook Air 13” M1 8C CPU, 7C 8/256GB Space Grey SWE MGN63KS/A",1039.0
Dell Vostro 15 3530,1039.0
Dell Latitude 3540 N017L354015EMEA_VP,1039.0
Dell Vostro 3420 N2022VNB3420EMEA01_PS,1039.0
"Dell Latitude 14 5440, i5-1335U, 8GB, 256SSD, Win11P, EST",1040.0
"Lenovo IdeaPad 5 Pro 16ACH6 Ryzen 7 5800H 16"" WQXGA IPS 350nits AG 16GB DDR4 3200 SSD1TB AMD Radeon Graphics Win11 Storm Grey Portatīvais dators",1040.55
"Piezīmju Grāmatiņa Asus TUF506HC-HN088 15,6"" i5-11400H 16 GB RAM 512 GB SSD",1041.44
Dell Latitude 7420,1043.0
Dell 9310-3215 SSD 512GB 8GB 13'' Windows 10 Home,1044.99
Asus TUF Gaming F15 FX506HC-HN004W,1045.0
Dell Latitude 5420 FHD i5-1135G7 16GB 512GB Iris Xe,1045.0
Notebook|DELL|Latitude|5440|CPU i5-1335U|1920x1080|RAM 8GB|DDR4|SSD 256GB|Intel Integrated Graphics|Integrated|UK|Smart Card Reader|Windows 11 Pro|1.39 kg|Portatīvais dators,1045.0
"Huawei MateBook D16 16"" FHD+ 16/512GB Windows 11 Home (ENG) 53013DFG",1046.0
"17.3"" Legion i5-11400H 16GB 1TB SSD RTX 3050 Ti Windows 11 Portatīvais dators",1049.99
"15.6"" Legion i7-9750HF 16GB 256GB SSD 1TB HDD RTX 2060 Windows 10 Portatīvais dators",1049.99
Acer TravelMate TMP414-52-59T0,1050.0
Dell Latitude 5421 Laptop 14 FHD i7-11850H 16GB 512GB NVGeForce MX450 2GB Win10 PRO,1050.0
"HP 16-E0100NS R5 5600H 8GB 512GB SSD Spāņu Qwerty 16.1""",1050.35
Lenovo 14'',1050.99
"Acer NX.VQ6EB.00A 512 GB SSD 14"" 8 GB DDR4 Intel Core i5-1135G7",1051.99
Dell Inspiron 14 5430 (714219472/3),1052.0
Laptop ThinkPad L14 G3 21C1005SPB W11Pro i5-1235U/ 8GB/ 512GB/ INT/ 14.0 FHD/ vPro/ 1YR Premier Support + 3YRS OS Portatīvais dators,1052.77
Acer TravelMate TMP216-51-56J2,1053.0
Lenovo ThinkPad E14 Gen 4 (21EB0053MX),1054.0
Lenovo ThinkPad E16 (Gen 1) 21JN000DMH,1054.0
Dell Latitude 5540 N003L554015EMEA_VP_EST,1055.0
Dell Latitude 7420 14.0 FHD i5-1145G7 8GB 512GB Win11 PRO,1057.0
Dell Latitude 5431,1057.0
Dell Latitude 7330,1057.0
"15.6"" Legion 5 Ryzen 7 4800H 16GB 512GB SSD RTX 2060 Windows 10",1059.99
"16"" OMEN 16-c0027ns Ryzen 7 5800H 16GB 512GB SSD RTX 3050 Ti Windows 11 Portatīvais dators",1059.99
"Notebook|HP|Victus|16-d1165nw|CPU i5-12500H|2500 MHz|16.1""|1920x1080|RAM 16GB|DDR5|4800 MHz|SSD 512GB|NVIDIA GeForce RTX 3050 Ti|4GB|ENG|2.46 kg|716A0EA Portatīvais dators",1060.0
Piezīmju Grāmatiņa HP 15S EQ2100NS,1061.05
HP 15s-fq5094ns,1061.83
Asus Zenbook 15 UM3504DA-BN158W,1062.0
Lenovo ThinkPad E16 Gen 1 (AMD) 21JT0020MX,1062.0
Dell Latitude 5540,1063.0
Asus B5302CBA,1063.44
Lenovo Legion 5 15IAH7 (82RC009TPB),1064.16
Dell Inspiron 14 5430 (714219471/2),1067.0
Asus Zenbook 14 UM3402YA-KP373W,1068.0
Acer A315-24P,1068.17
Acer Aspire 3 A315-59-504M,1069.66
"15.6"" Ideapad Gaming i5-12500H 16GB 512GB SSD RTX 3050 Ti Winodows 11 15IAH7 Portatīvais dators",1069.99
Dell Latitude 7420 14.0 FHD i5-1145G7 8GB 256GB Win10 PRO,1071.0
Dell Latitude 7430,1071.0
Dell Latitude 7330,1071.0
Dell Latitude 7430,1071.0
HP 470,1071.75
HP ProBook 455 G10 817P6EA,1072.0
"Lenovo IdeaPad Gaming 3 16ARH7 Ryzen 5 6600H 16"" WQXGA IPS 500nits AG 165Hz 16GB DDR5 4800 SSD512 GeForce RTX 3050 4GB LAN NoOS Onyx Grey Portatīvais dators",1072.19
Alurin Flex Advance,1073.93
"Portatīvais dators HP Probook 450 G8 15,6"" I5-1135G7 8 GB RAM 256 GB SSD",1074.81
"HP 15-EH1043NF, 512 GB, Windows 10 Home",1076.99
ASUS Vivobook S 15 90NB0ZK1-M00CD0,1077.0
Dell Latitude 5340,1077.0
Lenovo IdeaPad 3 15ALC6,1078.21
Asus ExpertBook L2502CYA-BQ0181X,1079.22
"Asus Piezīmju Grāmatiņa Asus F1500EA-EJ3023 i7-1165G7 Spāņu Qwerty 512 GB SSD 15,6"" 8 GB RAM",1080.6
Asus ExpertBook B1 B1402CBA-EB0822X,1080.67
Dell 5620,1081.33
"Apple MacBook Air 13"" M1 8/256GB MGN63ZE/A/US|Z1240002B",1083.0
Dell Latitude 7420 14.0 FHD TCH i5-1145G7 16GB 256GB Win11 PRO,1085.0
Dell Inspiron 16 Plus 7620,1085.0
Dell Latitude 5540,1085.0
Dell Latitude 5431,1085.0
"Notebook|DELL|Latitude|7320 Detachable|CPU I5-1140G7|1800 MHz|13.3""|Touchscreen|1920x1280|RAM 8GB|DDR4|SSD 256GB|Intel Iris Graphics|Integrated|ENG|Wi",1085.12
Lenovo IdeaPad Gaming 3 15ARH7,1087.77
Dell Latitude 5540,1088.0
"Asus 90NX05E1-M002S0 I7-1165G7 8GB 512GB SSD 15.6""",1088.23
"Portatīvais dators Dell Latitude 7420, 14.0 FHD, i5-1135G7, 8GB/256GB, Win10 PEO",1089.0
Dell Inspiron 14 7430 2in1 274077513,1091.0
Dell Vostro 15 3530,1093.0
Asus T3304GA-LQ010W,1093.31
Dell XPS 13 9310 FHD+ i5 8GB 256GB W10,1095.0
Asus Zenbook 14 OLED (UM3402YA-KM453W),1095.0
Dell Latitude 5440 i5,1095.0
"HP 16-e0068ns 16,1"" Ryzen 5-5600H 8 GB RAM 512GB SSD GTX 1650",1095.81
"HP 6S6S7EA#ABE Intel Core I3-1215U 8 GB RAM 256 GB SSD 15,6""",1095.99
Dell Latitude 5540 N001L554015EMEA_VP_EST,1099.0
Dell Latitude 5540,1099.0
Dell Latitude 7420,1099.0
Dell Latitude 5540,1099.0
Dell Latitude 7430,1099.0
"15.6"" 165 Hz Legion 5 i7-11800H 16GB 512GB SSD RTX 3050 Ti Windows 11",1099.99
"16"" Ideapad Gaming 3 i7-12650H 16GB 512GB SSD RTX 3060 Windows 11 15IAH7",1099.99
Asus Vivobook 15 OLED D1505YA (D1505YA-L1080W),1100.0
Notebook|DELL|Latitude|5440|CPU i5-1335U||1920x1080|RAM 16GB|DDR4|SSD 512GB|Intel Integrated Graphics|Integrated|ENG|Windows 11 Pro|1.39 kgPortatīvais dators,1100.0
Dell Latitude 3440,1100.29
Dell Latitude 7430 portatīvais dators 14.0 FHD i5-1235U 16GB 256GB Win11 PRO,1103.0
Lenovo 82XT003JPB,1103.59
"Portatīvais dators Lenovo THINKBOOK 15 G4 ABA Spāņu Qwerty AMD Ryzen 5 5625U 256 GB SSD 15,6"" 8 GB RAM",1104.86
"Lenovo ThinkPad L14 G3, 14"", R7 PRO 5875U, 16GB, 512GB, W11P, NOR",1107.1
Asus Zenbook 14 UX3402ZA-KP375W,1107.34
Dell Latitude 5540,1109.0
Dell Latitude 3540,1109.2
"16"" Victus 16-d1041t i5-12500H 16GB 512GB RTX 3060 Windows 11",1109.99
Lenovo ThinkPad E16 Gen 1 (Intel) 21JN000EMH,1110.0
Lenovo Yoga Slim 7 ProX 14IAH7 (82TK0044PB),1111.38
Lenovo Yoga Slim 7 Pro 14ARH7 (82UU001MMX),1117.0
"Lenovo 21CX000FSP 256 GB SSD 8 GB RAM Intel Core i5-1235U 14""",1117.07
HP 470,1119.21
"Portatīvais dators HP 250 G8 15,6"" I5 1135G7 8 GB RAM 512 GB",1121.99
"Dell Vostro 3520 15,6"" I7-1255U 512 GB SSD 16 GB RAM Win11Pro",1122.94
Lenovo ThinkPad E16 (Gen 1) 21JN000EMX,1123.0
"ASUS Zenbook 14 OLED, 2.8K, 90 Hz, i5, 16 GB, 512 GB, ENG",1124.0
Dell Latitude 3440 N025L344014EMEA_VP,1124.0
"Acer Aspire 3 Spāņu Qwerty 256 GB SSD 8 GB RAM 15,6"" Intel© Core™ i3-1005G1",1124.99
Lenovo LOQ 15APH8 (82XT009BMH),1125.0
"Dell 5531,15.6'', Latitude, Intel, 16/512 GB, Windows 11 Pro",1125.0
"Notebook|DELL|Latitude|7320 Detachable|CPU I5-1140G7|1800 MHz|13.3""|Touchscreen|1920x1080|RAM 16GB|DDR4|SSD 512GB|Intel Iris Graphics|Integrated|NOR|W",1125.83
Acer TravelMate TMP414-52-784K,1127.0
Dell Latitude 5540,1127.0
"Dell Latitude 15 5540, i5-1335U, 16GB, 256SSD, Win11P",1127.82
"Dell Latitude 15 5540, i5-1335U, 16GB, 256SSD, Win11P, EST",1127.82
LENOVO GAMING 3 16.0WUXGA 165HZ/I5-12500H/16GB/512GB/RTX3060/W11H/MOUSE,1129.0
"MacBook Pro 2020 Retina 13"" 2xUSB-C - M1 / 8GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",1129.0
"15.6"" Ideapad Gaming 3 Ryzen 7 6800H 16GB 512GB SSD RTX 3050 Ti Windows 11 15ARH7 Portatīvais dators",1129.99
"Asus TP401MA-EC448WS 14"" FULL HD 4 GB RAM 256 GB SSD",1130.99
Lenovo ThinkPad L15 Gen 4 (21H70018MH),1132.0
Lenovo ThinkPad L14 Gen 4 (21H5001CMH),1132.0
"HP 16-E0099NS R7-5800H 8GB 512GB SSD Spāņu Qwerty 16.1""",1134.73
HP 16-d1033ns,1136.15
Asus Zenbook 14X OLED (UX3404VA-M9053W),1137.0
"Notebook|DELL|Latitude|5330|CPU i5-1235U|1200 MHz|13.3""|Touchscreen|1920x1080|RAM 8GB|DDR4|3200 MHz|SSD 256GB|Intel Iris Xe Graphics|Integrated|ENG|Smart Card Reader|Windows 11 Pro|1.32 kg|N208L5330MLK13EMEA_2IN1 Portatīvais dators",1138.03
"15.6"" Ideapad Gaming 3 Ryzen 7 5800H 16GB 512GB SSD RTX 3060 Windows 10 15ACH6",1139.99
"Dell Latitude 14 5440, i5-1345U, 16GB, 512SSD, Win11P",1140.0
Dell Latitude 5440,1141.0
HP EliteBook 650 G10 817Q8EA,1141.0
Dell Latitude 7430,1141.0
Dell Latitude 5431,1141.0
Lenovo IdeaPad Gaming 3 15ACH6,1141.04
Dell Inspiron 14 7430 2in1 274077514,1147.0
Dell Latitude 5431 Laptop 14.0 FHD i5-1250P 16GB 512GB NV GeForce MX550 2GB Win11 PRO,1147.0
MSI Cyborg 15 A12VF-266XPL,1147.68
"Asus Piezīmju Grāmatiņa Asus Vivobook 16 i5-11300H 512 GB SSD 8 GB RAM 16""",1147.94
"MSI 9S7-15H112-024 16 GB 15,6"" 512 GB",1148.02
"Dell Latitude 14 5440, i5-1335U, 16GB, 512SSD, Win11P",1149.0
"DELL Latitude 7400 i5-8365U 14.0 FHD 16GB RAM 512GB SSD WebCam Win 11 Pro, atjaunots",1149.0
HP 15S-FQ4065NS,1149.99
"15.6"" Legion 5 i5-10500H 16GB 512GB SSD RTX 3050 Ti Windows 11 15IMH6 Portatīvais dators",1149.99
Asus TUF Gaming FX506HC-HN004,1150.0
Dell Latitude 5440,1150.0
"Portatīvais dators MSI 512 GB SSD 14"" Intel Core i7 16 GB RAM",1151.16
"Portatīvais dators HP 17-CP0303NF Ryzen 7 5700U Sudrabains 512 GB SSD 17,3"" 16 GB RAM Azerty Francūzis",1151.38
"Lenovo Legion 5 15ACH6H AMD Ryzen 5 5600H 15.6"" FHD IPS 250nits AG 8GB DDR4-3200 512GB SSD M.2 2242 PCIe 3.0x4 NVMe GeForce RTX 3060 6GB GDDR6 Windows 11 Home 64 Phantom Blue (Top), Shadow Black (Bottom) Portatīvais dators",1153.4
Dell Latitude 5540,1154.0
Dell Latitude 5540,1154.0
"15.6"" Ideapad Gaming Ryzen 7 5800H 16GB 1TB SSD RTX 3060 Windows 11 15ACH6 Portatīvais dators",1159.99
"15.6"" Legion 5 i5-12500H 16GB 512GB SSD RTX 3050 2K 165Hz Windows 11 Portatīvais dators",1159.99
"16"" Victus 16-e1006nx Ryzen 7 6800H 16GB 512GB SSD RTX 3050 Ti Windows 11 Portatīvais dators",1159.99
Microsoft Surface Laptop Go TNU-00009,1162.1
"HP 4K806EA#ABE 15.6"" i5-1135G7 16GB RAM 512GB SSD Quad Core",1167.99
"Acer Extensa 15 215-53G 15.6"" i5-1035G1 8 GB RAM 256 GB SSD MX330",1167.99
Lenovo ThinkBook 14s Yoga G3 IRU 21JG003WMH,1168.0
Lenovo ThinkPad L14 Gen 4 (21H5001DMX),1168.0
Dell Latitude 5540,1168.0
Dell Latitude 5540,1168.0
Dell Latitude 5540,1168.0
Dell Latitude 5540,1168.0
Dell Latitude 3340,1168.31
"Portatīvais dators MSI Modern 14-052ES Intel Core I7-1255U 14"" 1 TB SSD 16 GB RAM Intel Core i7",1168.44
"Dell Vostro 16 5620, i7-1260P, 16GB, 512SSD, Win11P, NOR",1169.0
Lenovo IdeaPad 5 Pro 16ARH7 (82SN0039MX),1169.0
Lenovo Yoga Slim 7 Carbon 13IAP7 (82U9003GPB),1169.22
"Dell Latitude 15 5540, i5-1335U, 8 GB, 256SSD, Win11P, EST",1169.4
"Dell Latitude 15 5540, i5-1335U, 8GB, 256SSD, Win11P",1169.4
DELL Latitude 5340,1173.8
Dell Latitude 7420 FHD i5-1135G7 8GB 512GB Iris Xe W10P,1175.0
Lenovo Yoga Slim 7 Pro 14ARH7 (82UU004JDU),1176.0
"Ultrabook HP 340S G7 14"" i3-1005G1 8GB RAM 256GB SSD FHD",1178.99
Dell Latitude 3540,1179.0
"Dell 3510 15.6"" 8GB DDR4-SDRAM 512GB SSD",1179.99
Dell Latitude 5531 Laptop 15.6 FHD i5-12600H 16GB 512GB NVGeForce MX550 2GB Win11 PRO,1182.0
Dell Latitude 7530,1182.0
Dell Latitude 5540,1182.0
Dell Latitude 5431,1182.0
Dell Latitude 5430 Laptop 14 FHD i5-1145G7 16GB 512GB Win11 PRO,1182.0
Huawei MateBook 13 (53010UHS),1185.0
"Asus Expertbook B1 B1500CEAE-EJ2824X i5-1135G7 8GB 512GB SSD Spāņu Qwerty 15.6""",1186.9
Dell Vostro 3530,1187.65
Dell Vostro 15,1187.65
"Lenovo THINKBOOK 14 G4 I5-1235U 8GB 256GB SSD Spāņu Qwerty 14""",1188.63
HP EliteBook 640 G9,1190.0
"Lenovo 21AS001MSP 256 GB SSD 8 GB RAM AMD Ryzen 5 13,3""",1192.93
Asus ZenBook Series UM3504DA-MA194W,1193.0
Lenovo ThinkPad T14 Gen 2 (20W00125PB),1193.0
Asus ROG Strix G17 G713RC-HX057,1195.0
Dell XPS 13 9310 FHD+ i5 8GB 512GB W10,1195.0
Dell Latitude 7420 FHD i5-1135G7 16GB 512GB Iris Xe W10P,1195.0
"Notebook|DELL|Precision|3570|CPU i5-1235U|1300 MHz|15.6""|1920x1080|RAM 16GB|DDR5|4800 MHz|SSD 512GB|Intel Iris Xe Graphics|Integrated|ENG|Smart Card Reader|Windows 11 Pro|1.58 kg|210-BDTP_273923459 Portatīvais dators",1195.0
Laptop ThinkBook 16 G4+ 21CY003MPB W11Pro i7-1255U/ 16GB/ 512GB/ INT/ 16.0 WUXGA/ Arctic Grey/ 3YRS OS Portatīvais dators,1195.14
"Noteb.ASUS ZenBook 14 OLED, ENG, W11H, Jade Black",1195.39
Dell Latitude 7320 Detachable 13 FHD+ TCH i5-1140G7 16GB 256GB Win11 PRO,1196.0
Dell Latitude 5540,1196.0
Dell Latitude 5540,1196.0
Lenovo 21ED004NSP,1196.06
Lenovo Thinkpad E14 G4 5625U,1196.56
"MSI 9S7-15H112-043 16 GB DDR4 SDRAM 1 TB SSD Intel Core I7-1255U 15,6""",1197.44
ASUS ExpertBook B2 Flip 14” FHD TOUCH/I7-1260P/ 16GB/ 512GB SSD/ W11P/ 3Y/ EN,1198.0
"MacBook Pro 2020 Retina 13"", Atjaunināts",1199.0
Asus ExpertBook B1 B1402CBA-EB0821X,1205.48
Lenovo 82XV00KQPB,1205.82
Lenovo 82XV009VPB,1208.0
"Lenovo ThinkPad E14 14 "" 1920x1080 i7-1255U 16 GB SSD 512 GB Windows 11 Pro",1208.99
"Lenovo Legion 5 15ACH6H Ryzen 5 5600H 15.6"" FHD IPS 300nits AG 165Hz 16GB DDR4 3200 SSD1TB GeForce RTX 3070 8GB LAN Win10 Phantom Blue/ Shadow Black Portatīvais dators",1209.99
Dell Latitude 5540,1210.0
Dell Latitude 5340,1212.0
Lenovo Gaming 3 15IHU6,1212.4
Acer Aspire 5 A515-57-76BV,1215.97
Dell Inspiron 16 5630,1216.0
HP ProBook 470 G9,1218.87
"MSI Modern 15 B13M-283ES Spāņu Qwerty Intel Core i7-1355U 15,6"" 1 TB SSD 16 GB RAM",1219.09
HP Victus Gaming,1222.71
"Lenovo THINKBOOK 16 G4 I5-1235U 16GB 512GB SSD Spāņu Qwerty 16""",1223.24
Dell Latitude 7430,1224.0
Dell Latitude 5540,1224.0
"Asus Piezīmju Grāmatiņa Asus F1500EA-EJ3067W i7-1165G7 Spāņu Qwerty 512 GB SSD 15,6"" 8 GB RAM",1224.52
"Lenovo 21CX000DSP 512 GB SSD 16 GB RAM Intel Core i5-1235U 14""",1224.81
"Dell Latitude 15 3540, i7-1355U, 16 GB, 512SSD, Win11P",1225.0
"Lenovo Legion 5 15ACH6H Ryzen 5 5600H 15.6"" FHD PS 300nits AG 16GB DDR4-3200 512GB SSD M.2 2242 PCIe 3.0x4 NVMe GeForce RTX 3060 6GB GDDR6 82JU00JFPB NoOs Phantom Blue (Top), Shadow Black (Bottom) Portatīvais dators",1226.83
Asus UM425QA-KI244W,1229.74
"Asus Piezīmju Grāmatiņa Asus UX3402VA-KM004W Intel Core i5-1340P 512 GB SSD 14"" 16 GB RAM",1229.76
Dell Latitude 7420 14.0 FHD i5-1135G7 16GB 512GB Win11 PRO,1231.0
Dell Latitude 5431 Laptop 14.0 FHD i7-1270P 16GB 512GB Win11 PRO,1231.0
"HP 16-e0071ns 16,1"" Ryzen 7-5800H 8 GB RAM 512GB SSD",1232.59
Asus ZenBook S 13X OLED UM5302TA-LV252W,1235.0
Gigabyte KF-E3EE213SD,1236.0
Acer TravelMate TMP414-52-75NB,1238.0
Dell Latitude 5431,1238.0
Dell Precision 3470,1238.0
Dell Latitude 7330,1238.0
Samsung Galaxy Book3,1241.21
"Fujitsu E5411 14"" i5-1135G7 16 GB RAM 512 GB SSD",1242.0
Piezīmju Grāmatiņa Asus N3500QC-L1337W 512 GB SSD DDR4-SDRAM 8 GB RAM,1242.11
Portatīvais dators Lenovo ThinkPad T14 G2 Black,1244.1
Portatīvais dators |DELL|Latitude|7330|CPU i5-1235U|1300 MHz|13.3 |1920x1080|RAM 8GB|DDR4|3200 MHz|SSD 512GB|Intel Iris XE Graphics|Integrated|ENG|Windows 11 Pro|1.13 kg|N210L733013EMEA_VP,1245.54
HP Victus Gaming 15-fa0004ns,1249.61
"Lenovo Legion 5 15ITH6H i7-11800H 15.6"" FHD IPS 300nits AG 165Hz 16GB DDR4 3200 SSD512 NVMe GeForce RTX 3060 6GB LAN NoOS Phantom Blue/ Shadow Black Portatīvais dators",1253.04
Lenovo ThinkPad L14 Gen 4 (21H10014MX) NOR,1255.0
"Asus Piezīmju Grāmatiņa Asus CX3401FBA-N90030 Intel Core i5-1235U Spāņu Qwerty 256 GB SSD 14"" 8 GB RAM",1255.2
Dell Inspiron 14 7430 2in1 274077515,1256.0
Microsoft Surface Laptop 5,1257.0
"MacBook Pro 2020 Retina 13, Atjaunināts",1259.0
Gigabyte G5 KF i5-12500H 16GB 512GB WIN11H,1261.0
"Medion Erazer Deputy P10 MD62132 i5-10300H Spāņu Qwerty 512 GB SSD 15,6"" 8 GB RAM",1261.2
Lenovo ThinkPad L14 Gen 4 (21H10014MH),1262.0
HP 16-c0026no 81C40EA,1264.0
"Dell Latitude 14 5440, i5-1335U, 16GB, 512SSD, Win11P, EST",1266.0
MSI Cyborg 15 A12VE-016XPL,1268.0
Portatīvais dators HP ProBook 445 G8 AMD Ryzen 5 5600U 14inch FHD 8GB 256GB AC 2x2+BT 5 Pike Silver Aluminum FPS W10P64,1268.09
"15.6"" Legion 5 Ryzen 5 5600H 16GB 1TB SSD RTX 3070 Windows 10",1269.99
"Microsoft Surface Laptop 5 Platinum, 13.5 "", Touchscreen, 2256 x 1504, Intel Core i5, i5-1235U, 8 GB, LPDDR5x, 256 GB, Wi-Fi, Front camera, Bluetooth, 5.1, Windows 11 Home",1271.0
Microsoft Surface Go 2 (SUA-00003),1273.99
Lenovo ThinkPad L15 Gen 4 (21H30011MX),1274.0
Lenovo V15 G3,1275.12
Dell Latitude 5431,1280.0
Lenovo ThinkPad L13 Gen 4 (Intel) 21FG0009MX,1281.0
Dell Precision 3570,1287.0
"Lenovo ThinkPad E15 15.6 "" 1920x1080 SSD 256 GB 8 GB i5-1235U Windows 11 Pro",1287.5
"Notebook|APPLE|MacBook Air|MLY33RU/A|13.6""|2560x1664|RAM 8GB|SSD 256GB|8-core GPU|ENG/RUS|macOS Monterey|Midnight|1.24 kg|MLY33RU/A",1289.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i9 2.3GHz / 16GB / 1TB SSD (Atjaunināts, stāvoklis kā jauns)",1289.0
"MacBook Pro 2019 Retina 16"" (Atjaunināts A)",1289.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i9 2.3GHz / 16GB / 1TB SSD (Atjaunināts, stāvoklis kā jauns)",1289.0
"15.6"" Legion 5 i7-11800H 16GB 1TB SSD RTX 3060 Windows 11 Portatīvais dators",1289.99
"Notebook|ASUS|TUF|FX507ZE-HN007W|CPU i7-12700H|2300 MHz|15.6""|1920x1080|RAM 16GB|DDR5|4800 MHz|SSD 512GB|NVIDIA GeForce RTX 3050 Ti|4GB|ENG|Windows 11",1293.0
Dell Latitude 5540,1294.64
Dell Inspiron 14 5430 (714219464),1295.0
Portatīvais dators - Dell Precision 5560 FHD+ i5 Intel 16GB 512GB W10Pro,1295.0
"Dell Latitude 14 5440, i5-1335U, 16GB, 512SSD, Win11P, EST",1295.0
"Portatīvais dators - Dell Latitude 7420 FHD, i5-1135G7, 16GB, 1TB, Iris Xe W10P",1295.0
Lenovo Yoga Slim 5,1295.0
Dell Latitude 7410 FHD i5-10310U 16GB 1TB W10,1295.0
Asus Vivobook 17 F1704VA-AU083W,1295.15
"Notebook|ASUS|ZenBook Series|UX3404VA-M9054W|CPU i5-13500H|2600 MHz|14.5""|2880x1800|RAM 16GB|DDR5|SSD 512GB|Intel Iris Xe Graphics|Integrated|ENG|NumberPad|Windows 11 Home|Grey|1.56 kg|90NB1081-M002R0 Portatīvais dators",1296.0
Dell Latitude 5440,1296.0
Dell Latitude 5440,1296.0
